-100.0,-25.0,-24.0,-23.0,-22.0,-21.0,-20.0,-19.0,-18.0,-17.0,-16.0,-15.0,-14.0,-13.0,-12.0,-11.0,-10.0,-9.0,-8.0,-7.0,-6.0,-5.0,-4.0,-3.0,-2.0,-1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0
1.0,20.3099037918029,20.317474712188137,20.347242318822854,20.379820643082265,20.413802246746243,20.449030129999624,20.485318554756514,20.522451843283907,20.560188260056673,20.59826308753472,20.63637615679793,20.674239333632382,20.71148685323785,20.747843364215136,20.782895409104796,20.81631929878927,20.847887063393173,20.87703558213814,20.903577849071016,20.92736872160927,20.947957335897723,20.96504519949222,20.9785446295205,20.98834767365413,20.99430208321002,20.996296325899593,20.994292574122795,20.988323077823196,20.978495771912307,20.96498925112629,20.947974363214684,20.927508141820898,20.903668090732808,20.876915974938317,20.847826577168135,20.816422702964008,20.78285937165222,20.747829646358433,20.711510964103468,20.674221209609275,20.636386916994187,20.598257520469573,20.560190583776915,20.522451362544576,20.48531828777499,20.449030427607948,20.413802164389914,20.379820618626265,20.347903637692117,20.328769371134506
2.0,20.341986275576666,20.330881815334504,20.34861714507732,20.379792612894775,20.413441528680263,20.44832772017099,20.484237675450615,20.520957910742325,20.558249614065836,20.59584906699511,20.633468837346665,20.670807494769075,20.707538825564523,20.74334731783496,20.77786739179728,20.810788802715106,20.84182445035383,20.87049729526326,20.89657280159354,20.9199692258046,20.94025270816716,20.957021980730644,20.97021201941715,20.979814116838902,20.985686423105168,20.987656418097345,20.985648321494633,20.979721795550155,20.970068463900926,20.956924879458825,20.940369893024407,20.920267960890364,20.896697672942068,20.870341179822933,20.841751816977855,20.810864301257332,20.777864794716823,20.743331921319545,20.707547875084884,20.670804135409586,20.633470261427377,20.595848305154334,20.558249999925238,20.52095794258637,20.48423748686519,20.448327939924102,20.41345636163753,20.380382342010215,20.35541678958984,20.35209063102193
3.0,20.36232638639783,20.359278810631956,20.357313306118296,20.380590809153393,20.41289757787406,20.447209259491768,20.482526941442273,20.51860224010293,20.555198870679035,20.59206013570957,20.628903426089785,20.665439622355407,20.701347751589612,20.736317074544427,20.770021445228913,20.80213925519515,20.832332987855068,20.860278009318556,20.885732049431937,20.90843737153969,20.92812351432311,20.94447847033713,20.957308186483075,20.966579640464698,20.972233834674256,20.974117599933752,20.972137522342223,20.966392201029706,20.957116599008593,20.944459636599927,20.928350060412455,20.908722487149255,20.885863246259383,20.86026268103591,20.832270550968538,20.80212777528094,20.770035645849806,20.73632211400217,20.70134617119763,20.66543642164502,20.62890674804369,20.592058226570902,20.555199835001392,20.51860200837372,20.482527570629586,20.44723017283077,20.41336357202292,20.38508838171881,20.37437272228549,20.37701079448777
4.0,20.37861589883048,20.387900036035465,20.379358249241182,20.38611477289696,20.412750052760938,20.445694571954597,20.48017207670302,20.51537357436909,20.551032280895857,20.586898271186744,20.622693859427613,20.658154499599394,20.692940765444774,20.726814148412036,20.759402287227385,20.790384894178437,20.819569490919214,20.846505042910742,20.871030631501238,20.892919477077353,20.911794561678004,20.927502497112513,20.939898205330326,20.94879677595715,20.954117873375314,20.955837670317685,20.953962011723597,20.948585018554404,20.939799156893336,20.927588131674405,20.91197390901674,20.89314363060569,20.87126288839388,20.846556169622435,20.819538193965347,20.790420033931216,20.759346176943033,20.72681806051375,20.692967165258224,20.658133138805987,20.622704528694296,20.586893445829162,20.551034306082762,20.51537441786358,20.48019353188302,20.446052031231392,20.415851598037207,20.399073470379356,20.400236846783987,20.399849227909694
5.0,20.403666814412183,20.40655596299674,20.40905285961161,20.402213537993898,20.41563392967624,20.44418684185383,20.47718635792089,20.5112602914016,20.54574499887889,20.580365613580952,20.61486379878988,20.648964053670877,20.68239355500237,20.714867511592786,20.74605671420623,20.775698189777426,20.803582468968553,20.82931216620838,20.85263176606734,20.873484743915718,20.89148720332105,20.90635368649216,20.918085033989314,20.92655327671665,20.9315665715338,20.93315357869284,20.931455403841195,20.92648015140188,20.918113417814777,20.90639615825995,20.89158926526384,20.873775869426982,20.85288186863788,20.829346117018872,20.80364811691174,20.775775268076814,20.74601245823232,20.71483352913596,20.68240831959488,20.64896756462372,20.614859267692385,20.580366734101165,20.545746340776873,20.511280655048484,20.47745730709638,20.446377092785646,20.425324529568627,20.42238516012365,20.424777753438622,20.421976276167435
6.0,20.431098834720814,20.42406203791297,20.433135447028274,20.428726522922013,20.42648314225991,20.44451210904279,20.473853135930028,20.506274795128192,20.539332146668777,20.57247440861697,20.605420941751497,20.637933880257982,20.66972991430553,20.700548663971777,20.7301080729372,20.758184551146098,20.78451762367231,20.808778381104734,20.830779255122593,20.850349112187548,20.86729078862343,20.881273289696153,20.892168063447766,20.900039372651925,20.90482516756513,20.906444525081977,20.904906241281545,20.90015165674437,20.89218957259252,20.881261847346288,20.867473482115436,20.850651573048836,20.830956021350783,20.808867943939536,20.784604328987,20.75829419610603,20.730132216022927,20.700511897947774,20.669713529797356,20.637932861676454,20.60542862453931,20.572470039526173,20.539351773956188,20.50647928094455,20.475423616637208,20.45172599118877,20.444236492471518,20.448033071520477,20.445704901064577,20.444673816511777
7.0,20.45057739049213,20.449019755976646,20.449253252017275,20.45566244854601,20.447868904913907,20.450617698448195,20.471461789245975,20.500621449535313,20.5318137727243,20.56323121430048,20.594405803882093,20.625094946996033,20.655010367191277,20.683963410603113,20.711689084129958,20.737935713956468,20.762538829777878,20.785124041138523,20.805596808523262,20.823801945923652,20.839438763219004,20.852383122415812,20.862476542208146,20.86971278040228,20.874227081207255,20.875891876239724,20.874425922999354,20.8698508730486,20.86249967423118,20.852504152299307,20.83967113346866,20.824020548062325,20.80580438607332,20.785212498123,20.762608614768638,20.73809121355746,20.71173456035444,20.683980275264105,20.654997522117387,20.625060845754902,20.594418107950148,20.563243664479,20.531967948223468,20.50175944773611,20.47682721805927,20.46547792603139,20.4686824621119,20.469617415452003,20.466307307332844,20.46703436740263
8.0,20.467561694212147,20.474122189833512,20.467619107977537,20.474171715818212,20.474202119196544,20.466135505580134,20.473094377749167,20.49522821707905,20.523346553095585,20.552672389419598,20.581852817269127,20.61048374121956,20.638340332476126,20.6652229761514,20.69089371985212,20.715138059790572,20.737789231440136,20.758579875952414,20.77732197801396,20.793992420082734,20.80827650964791,20.820002415719138,20.8292719323673,20.836021979332674,20.84015517195854,20.84158366472227,20.840186627172425,20.836088209210747,20.829460353948406,20.820235814612793,20.80846167317471,20.794253585935152,20.777536948099037,20.758625338914744,20.73788631859876,20.715270340550187,20.690967291877893,20.665271791076094,20.638358873869496,20.610461538633636,20.58184459585481,20.55279142319649,20.52417690549192,20.499220078406175,20.485166664405202,20.48656254002321,20.49113097380381,20.487922950419605,20.48809371880525,20.488075128329804
9.0,20.490416844473312,20.491594950263096,20.491869309549262,20.488250361876265,20.49528586004926,20.48911167448088,20.482552346545475,20.492476186091434,20.514615189492467,20.540937088770814,20.567797288384757,20.594196452950637,20.619802402350558,20.644437412893456,20.66787106216319,20.68994551936449,20.7105047623109,20.729304788392877,20.74624240921703,20.76118663459181,20.77403940407505,20.78462024774252,20.792970102586352,20.799139423546418,20.802823031581177,20.80391226524521,20.80268930740583,20.799194775609717,20.793197594900622,20.78481888249019,20.774308281971148,20.76150106600459,20.746409418675103,20.729390406269733,20.710574396254383,20.690062210160548,20.66794969931352,20.644493322525033,20.6198549752246,20.5942074412438,20.56786995040113,20.541526655929637,20.51759026942915,20.502096640092095,20.50136507090051,20.508593707801552,20.50842697127472,20.506966848891054,20.50887906112067,20.508115407999565
